13.645	778.6108
13.636	778.61326
13.627	778.60221
13.619	778.59975
13.61	778.54268
13.601	778.55188
13.594	778.60037
13.586	778.60404
13.579	778.58617
13.571	778.5352
13.564	778.51372
13.558	778.53827
13.552	778.57448
13.545	778.54502
13.539	778.52843
13.533	778.55662
13.527	778.52348
13.522	778.51182
13.516	778.53575
13.511	778.54373
13.507	778.5364
13.501	778.55261
13.497	778.50482
13.492	778.53734
13.488	778.51095
13.484	778.56926
13.48	778.5177
13.476	778.5286
13.472	778.52101
13.468	778.5339
13.465	778.51794
13.462	778.50505
13.459	778.47252
13.456	778.46086
13.453	778.49732
13.451	778.48091
13.448	778.48152
13.445	778.52633
13.442	778.48766
13.44	778.51159
13.438	778.51036
13.434	778.48826
13.432	778.45573
13.43	778.48887
13.427	778.45818
13.424	778.48212
13.421	778.51219
13.418	778.52075
13.415	778.48512
13.411	778.48942
13.406	778.49924
13.4	778.51765
13.391	778.45628
13.378	778.44278
13.363	778.38819
13.343	778.36733
13.322	778.38636
13.296	778.35628
13.268	778.36119
13.238	778.32867
13.207	778.27018
13.17	778.25957
13.128	778.21476
13.077	778.18469
13.02	778.09815
12.954	778.01775
12.886	777.9705
12.816	777.94658
12.747	777.9024
12.676	777.82875
12.608	777.79807
12.54	777.71521
12.475	777.6612
12.41	777.58812
12.349	777.54448
12.291	777.51748
12.237	777.44997
12.182	777.41376
12.132	777.34932
12.082	777.29592
12.034	777.23819
11.987	777.21362
11.943	777.17986
11.899	777.10744
11.858	777.05221
11.818	777.00372
11.782	776.9669
11.746	776.95585
11.711	776.90368
11.676	776.83924
11.644	776.81653
11.612	776.74166
11.581	776.7079
11.55	776.67104
11.52	776.62375
11.491	776.58448
11.464	776.56729
11.436	776.56791
11.409	776.47462
11.383	776.46173
11.357	776.428
11.333	776.41143
11.31	776.37215
11.287	776.29421
11.265	776.2758
11.242	776.27948
11.221	776.21871
11.2	776.2052
11.18	776.12296
11.159	776.13646
11.139	776.07816
11.119	776.07263
11.1	776.03274
11.081	776.0211
11.063	776.00454
11.044	775.94071
11.026	775.87626
11.006	775.86092
10.985	775.80998
10.961	775.76702
10.934	775.66758
10.903	775.60252
10.872	775.52949
10.84	775.43252
10.807	775.38649
10.774	775.29995
10.742	775.29138
10.71	775.19934
10.679	775.12079
10.647	775.04591
10.618	774.98576
10.588	774.91211
10.56	774.86056
10.532	774.798
10.505	774.74031
10.479	774.68324
10.453	774.57461
10.429	774.52919
10.405	774.5028
10.382	774.42671
10.36	774.35123
10.337	774.3273
10.315	774.24506
10.293	774.18859
10.272	774.14134
10.25	774.1039
10.229	774.02962
10.209	773.9529
10.188	773.86207
10.168	773.82709
10.148	773.77922
10.128	773.70127
10.109	773.62671
10.09	773.57963
10.071	773.53912
10.053	773.50537
10.035	773.42497
10.017	773.37525
9.999	773.30161
9.983	773.24755
9.967	773.23771
9.95	773.1475
9.935	773.06403
9.919	773.00756
9.904	772.96153
9.888	772.94494
9.874	772.88844
9.859	772.79576
9.846	772.73009
9.832	772.67363
9.818	772.6546
9.805	772.65031
9.793	772.61755
9.78	772.52718
9.768	772.47379
9.756	772.43758
9.744	772.37007
9.732	772.35718
9.721	772.32527
9.71	772.2498
9.699	772.22219
9.688	772.15161
9.677	772.08348
9.666	772.05586
9.656	772.02272
9.645	771.98454
9.629	771.91873
9.622	771.88007
9.616	771.80765
9.61	771.81194
9.604	771.79169
9.598	771.77021
9.592	771.73093
9.586	771.70945
9.58	771.64519
9.576	771.62871
9.572	771.62455
9.568	771.58777
9.565	771.57733
9.561	771.57549
9.557	771.55831
9.551	771.57242
9.546	771.56199
9.54	771.54787
9.535	771.51473
9.53	771.47054
9.524	771.41899
9.519	771.38707
9.514	771.35637
9.509	771.39319
9.504	771.4024
9.499	771.38829
9.494	771.32507
9.489	771.28395
9.485	771.25633
9.48	771.21583
9.476	771.17348
9.471	771.12008
9.466	771.11137
9.461	771.07135
9.457	771.0676
9.452	771.04858
9.447	771.0093
9.442	770.96879
9.438	770.9559
9.433	770.92644
9.429	770.91294
9.424	770.90128
9.42	770.86262
9.415	770.83374
9.411	770.82942
9.407	770.78399
9.402	770.79259
9.398	770.80241
9.394	770.78338
9.39	770.76436
9.386	770.71526
9.381	770.66738
9.377	770.66923
9.373	770.66063
9.369	770.63978
9.365	770.60358
9.361	770.59683
9.357	770.60297
9.354	770.59376
9.35	770.57597
9.347	770.51766
9.343	770.47593
9.34	770.44954
9.336	770.45874
9.332	770.44831
9.329	770.40088
9.325	770.44121
9.321	770.40982
9.318	770.37054
9.314	770.30242
9.31	770.26866
9.307	770.24657
9.304	770.25946
9.3	770.26621
9.297	770.20176
9.293	770.19501
9.29	770.1821
9.287	770.20662
9.283	770.20232
9.28	770.17163
9.277	770.12621
9.274	770.12069
9.27	770.12744
9.267	770.1035
9.264	770.06422
9.261	770.05441
9.258	770.02556
9.255	770.02374
9.252	770.01639
9.249	769.98878
9.245	769.93968
9.243	769.91697
9.241	769.91268
9.238	769.89427
9.235	769.89734
9.232	769.88445
9.229	769.87095
9.226	769.84762
9.223	769.80969
9.22	769.7914
9.218	769.78164
9.215	769.8025
9.212	769.78164
9.209	769.73192
9.206	769.6951
9.202	769.62391
9.197	769.52141
9.191	769.46127
9.183	769.37903
9.173	769.27716
9.163	769.17898
9.151	769.07895
9.139	768.94393
9.126	768.85433
9.118	768.77393
9.109	768.69169
9.1	768.60208
9.092	768.54501
9.083	768.44497
9.074	768.38605
9.065	768.31608
9.056	768.20684
9.048	768.15528
9.039	768.081
9.03	768.0055
9.022	767.96252
9.009	767.89561
9.001	767.81092
8.993	767.76305
8.984	767.66239
8.976	767.56911
8.968	767.50712
8.96	767.45925
8.952	767.4034
8.945	767.35553
8.937	767.26653
8.929	767.15852
8.922	767.10267
8.914	767.03884
8.907	766.96641
8.899	766.91608
8.892	766.80622
8.885	766.73871
8.878	766.67488
8.871	766.56686
8.864	766.50794
8.857	766.457
8.85	766.37231
8.844	766.33487
8.837	766.29068
8.831	766.21826
8.824	766.144
8.818	766.1041
8.811	766.03107
8.805	765.97461
8.799	765.92735
8.793	765.8267
8.787	765.73648
8.778	765.68431
8.772	765.63398
8.766	765.56893
8.76	765.54561
8.754	765.44986
8.748	765.38051
8.743	765.31607
8.738	765.24181
8.733	765.19394
8.728	765.13747
8.722	765.10188
8.717	765.0092
8.712	764.93985
8.707	764.87295
8.702	764.78949
8.698	764.74468
8.693	764.70172
8.688	764.64648
8.683	764.61825
8.679	764.54829
8.674	764.45684
8.669	764.39915
8.665	764.33471
8.66	764.25308
8.656	764.24756
8.651	764.18557
8.647	764.13709
8.643	764.10456
8.638	764.05055
8.634	763.99409
8.63	763.94867
8.626	763.88298
8.619	763.77863
8.615	763.7289
8.611	763.66445
8.607	763.60123
8.603	763.56625
8.599	763.52697
8.595	763.47051
8.591	763.41527
8.588	763.3674
